Order_ID,Customer_ID,Order_Time,Day_of_Week,Weather_Condition,Temperature_C,Menu_Item,Category,Price,Delivery_Time_Minutes,Dine_In_or_Takeaway,Customer_Satisfaction_Rating,Total_Orders_Per_Hour,Staff_On_Duty,Table_Occupancy_Rate,Kitchen_Preparation_Time_Minutes,Total_Revenue,Peak_Hours,Promotions_Applied,Delivery_Platform_Used,Online_vs_Walkin,Holiday_or_Event
30163,1057,2024-01-07 18:00:00,Sunday,Sunny,7,Pasta,Dessert,14.65,16,Dine-in,2,34,2,69,23,704.75,Yes,No,Zomato,Online,Yes
30164,1072,2024-01-07 19:00:00,Sunday,Sunny,29,Sushi,Dessert,7.07,34,Takeaway,3,27,10,78,28,472.1,No,Yes,Swiggy,Online,No
30165,503,2024-01-07 20:00:00,Sunday,Sunny,29,Dessert,Breakfast,48.44,21,Dine-in,2,26,13,59,20,496.75,No,No,Zomato,Walk-in,No
30166,407,2024-01-07 21:00:00,Sunday,Sunny,16,Pizza,Dessert,24.15,40,Dine-in,1,19,2,67,16,416.55,No,No,Zomato,Walk-in,No
30167,1598,2024-01-07 22:00:00,Sunday,Sunny,33,Salad,Breakfast,31.93,56,Dine-in,3,21,5,80,27,377.36,No,Yes,Zomato,Walk-in,No
30168,1752,2024-01-07 23:00:00,Sunday,Sunny,15,Steak,Dinner,17.56,36,Dine-in,2,6,6,53,26,134.49,No,No,Zomato,Online,No
30169,805,2024-01-08 00:00:00,Monday,Rainy,24,Salad,Lunch,39.13,31,Dine-in,4,12,7,76,26,231.64,No,Yes,UberEats,Walk-in,No
30170,99,2024-01-08 01:00:00,Monday,Sunny,15,Pizza,Lunch,13.86,43,Dine-in,5,10,7,67,6,231.45,No,Yes,None,Walk-in,No
30171,684,2024-01-08 02:00:00,Monday,Sunny,21,Sushi,Breakfast,40.41,26,Dine-in,3,43,4,93,12,655.51,Yes,Yes,None,Online,Yes
30172,1896,2024-01-08 03:00:00,Monday,Cloudy,33,Steak,Beverage,15.38,20,Delivery,3,32,8,80,15,429.56,Yes,No,Zomato,Walk-in,No
30173,726,2024-01-08 04:00:00,Monday,Rainy,30,Pasta,Dinner,9.41,38,Delivery,3,9,9,56,16,92.44,No,No,Zomato,Walk-in,No
30174,1571,2024-01-08 05:00:00,Monday,Rainy,25,Burger,Dinner,26.55,43,Dine-in,3,25,2,68,10,550.99,No,No,Swiggy,Online,No
30175,961,2024-01-08 06:00:00,Monday,Sunny,18,Coffee,Dinner,41.59,46,Takeaway,5,24,14,88,20,710.77,No,No,UberEats,Walk-in,No
30176,1763,2024-01-08 07:00:00,Monday,Sunny,20,Salad,Breakfast,22.32,58,Takeaway,3,47,10,51,9,865.16,Yes,Yes,UberEats,Walk-in,No
30177,613,2024-01-08 08:00:00,Monday,Sunny,28,Dessert,Beverage,6.3,57,Dine-in,1,38,14,63,14,541.6,Yes,Yes,UberEats,Walk-in,Yes
30178,1967,2024-01-08 09:00:00,Monday,Sunny,14,Pizza,Dessert,29.9,35,Dine-in,1,11,7,85,9,112.88,No,No,UberEats,Walk-in,No
30179,1486,2024-01-08 10:00:00,Monday,Sunny,8,Steak,Lunch,35.62,54,Takeaway,4,34,2,92,22,688.69,Yes,Yes,UberEats,Walk-in,No
30180,643,2024-01-08 11:00:00,Monday,Cloudy,14,Dessert,Dessert,38.33,54,Dine-in,5,34,12,95,6,1015.04,Yes,Yes,None,Online,No
30181,1793,2024-01-08 12:00:00,Monday,Sunny,30,Sushi,Dessert,23.09,54,Takeaway,4,19,10,77,18,563.83,No,No,UberEats,Walk-in,No
30182,1029,2024-01-08 13:00:00,Monday,Sunny,24,Pasta,Dessert,9.37,41,Takeaway,1,31,5,87,27,372.84,Yes,No,Zomato,Walk-in,No
30183,1242,2024-01-08 14:00:00,Monday,Sunny,33,Dessert,Breakfast,31.29,46,Dine-in,3,13,10,52,25,342.27,No,No,Zomato,Walk-in,No
30184,503,2024-01-08 15:00:00,Monday,Sunny,16,Sushi,Dessert,19.83,14,Takeaway,3,31,11,78,11,417.46,Yes,No,UberEats,Online,No
30185,767,2024-01-08 16:00:00,Monday,Rainy,34,Pasta,Beverage,47.61,29,Dine-in,2,6,13,76,12,157.12,No,No,Swiggy,Online,No
30186,398,2024-01-08 17:00:00,Monday,Sunny,13,Steak,Dinner,27.62,16,Dine-in,5,40,6,97,8,1082.84,Yes,No,Zomato,Walk-in,No
30187,871,2024-01-08 18:00:00,Monday,Rainy,19,Burger,Breakfast,26.25,52,Takeaway,2,31,7,97,9,314.8,Yes,No,Zomato,Online,No
30188,795,2024-01-08 19:00:00,Monday,Cloudy,13,Burger,Dinner,18.91,32,Takeaway,5,44,10,52,21,648.79,Yes,No,Zomato,Online,No
30189,393,2024-01-08 20:00:00,Monday,Sunny,11,Dessert,Lunch,20.25,10,Dine-in,5,29,7,97,10,322.8,No,No,None,Online,No
30190,207,2024-01-08 21:00:00,Monday,Sunny,30,Coffee,Beverage,28.07,48,Dine-in,3,40,2,79,5,799.13,Yes,No,None,Walk-in,No
30191,1039,2024-01-08 22:00:00,Monday,Cloudy,28,Dessert,Dessert,18.8,12,Takeaway,3,44,2,67,7,463.51,Yes,No,Zomato,Online,No
30192,1882,2024-01-08 23:00:00,Monday,Rainy,16,Pizza,Breakfast,45.15,54,Delivery,4,11,3,57,14,247.74,No,Yes,UberEats,Online,No
30193,1578,2024-01-09 00:00:00,Tuesday,Sunny,32,Pizza,Dessert,24.76,12,Delivery,1,17,12,59,17,359.83,No,Yes,Swiggy,Walk-in,Yes
30194,892,2024-01-09 01:00:00,Tuesday,Cloudy,24,Pasta,Dessert,18.14,15,Dine-in,1,41,12,71,23,721.1,Yes,No,Zomato,Online,No
30195,1485,2024-01-09 02:00:00,Tuesday,Sunny,28,Pasta,Dinner,11.99,40,Dine-in,3,24,13,73,18,461.66,No,No,Zomato,Online,No
30196,1715,2024-01-09 03:00:00,Tuesday,Cloudy,18,Pasta,Lunch,35.26,36,Delivery,1,26,13,52,27,774.85,No,No,Zomato,Walk-in,No
30197,1599,2024-01-09 04:00:00,Tuesday,Sunny,26,Dessert,Breakfast,6.16,38,Dine-in,5,22,3,63,15,293.77,No,No,None,Online,No
30198,864,2024-01-09 05:00:00,Tuesday,Sunny,20,Pasta,Dessert,25.25,24,Dine-in,1,15,7,96,22,369.31,No,Yes,Zomato,Walk-in,No
30199,743,2024-01-09 06:00:00,Tuesday,Snowy,33,Coffee,Breakfast,29.76,45,Dine-in,4,10,11,73,15,229.06,No,No,Zomato,Online,No
30200,1265,2024-01-09 07:00:00,Tuesday,Sunny,23,Dessert,Beverage,20.29,14,Dine-in,1,8,11,76,19,186.19,No,Yes,UberEats,Walk-in,No
30201,564,2024-01-09 08:00:00,Tuesday,Sunny,27,Steak,Dessert,38.74,12,Dine-in,1,7,6,83,29,118.4,No,No,Swiggy,Walk-in,No
30202,1021,2024-01-09 09:00:00,Tuesday,Sunny,7,Steak,Beverage,35.4,34,Dine-in,4,10,8,80,8,143.29,No,No,UberEats,Walk-in,No
30203,96,2024-01-09 10:00:00,Tuesday,Cloudy,15,Burger,Dessert,48.71,41,Delivery,4,19,9,97,15,437.31,No,No,Swiggy,Walk-in,No
30204,1924,2024-01-09 11:00:00,Tuesday,Snowy,27,Pizza,Dinner,27.89,30,Takeaway,3,7,11,76,10,197.78,No,Yes,UberEats,Walk-in,No
30205,1758,2024-01-09 12:00:00,Tuesday,Rainy,25,Coffee,Dessert,29.2,57,Dine-in,4,21,11,94,26,619.91,No,No,None,Walk-in,No
30206,485,2024-01-09 13:00:00,Tuesday,Sunny,24,Pizza,Beverage,16.06,26,Takeaway,3,34,11,78,22,667.02,Yes,Yes,UberEats,Walk-in,No
30207,1431,2024-01-09 14:00:00,Tuesday,Snowy,23,Salad,Breakfast,22.35,18,Takeaway,5,26,11,78,16,481.32,No,Yes,None,Online,No
30208,231,2024-01-09 15:00:00,Tuesday,Sunny,12,Pizza,Lunch,6.21,35,Delivery,2,6,4,96,20,101.87,No,No,Zomato,Walk-in,No
30209,749,2024-01-09 16:00:00,Tuesday,Sunny,24,Pizza,Dinner,36.02,31,Dine-in,1,20,10,95,24,523.99,No,No,None,Walk-in,No
30210,1679,2024-01-09 17:00:00,Tuesday,Rainy,12,Sushi,Beverage,19.02,50,Takeaway,4,26,2,99,20,392.81,No,No,Zomato,Walk-in,No
30211,1195,2024-01-09 18:00:00,Tuesday,Sunny,30,Sushi,Lunch,29.32,55,Dine-in,1,15,4,97,22,303.91,No,Yes,UberEats,Walk-in,No
30212,541,2024-01-09 19:00:00,Tuesday,Sunny,7,Coffee,Breakfast,16.47,32,Takeaway,5,40,3,61,18,676.04,Yes,Yes,UberEats,Online,Yes
30213,1060,2024-01-09 20:00:00,Tuesday,Sunny,14,Salad,Lunch,32.95,20,Takeaway,2,16,7,63,21,440.22,No,No,Zomato,Online,No
30214,525,2024-01-09 21:00:00,Tuesday,Sunny,17,Pasta,Dessert,25.14,19,Dine-in,4,44,14,76,19,688.75,Yes,No,None,Walk-in,No
30215,1184,2024-01-09 22:00:00,Tuesday,Snowy,13,Salad,Beverage,26.68,32,Takeaway,3,39,14,96,14,925.46,Yes,No,Swiggy,Online,No
30216,1863,2024-01-09 23:00:00,Tuesday,Sunny,10,Salad,Lunch,47.42,14,Takeaway,3,47,13,51,11,1023.42,Yes,Yes,Swiggy,Walk-in,No
30217,1723,2024-01-10 00:00:00,Wednesday,Rainy,19,Burger,Dessert,36.78,35,Dine-in,4,49,2,86,9,811.8,Yes,Yes,Zomato,Walk-in,No
30218,1267,2024-01-10 01:00:00,Wednesday,Sunny,20,Steak,Dessert,16.79,13,Dine-in,4,45,9,94,15,679.3,Yes,No,Zomato,Walk-in,Yes
30219,1110,2024-01-10 02:00:00,Wednesday,Sunny,9,Pizza,Dessert,27.68,52,Dine-in,5,19,13,67,25,495.44,No,No,Swiggy,Walk-in,No
30220,1820,2024-01-10 03:00:00,Wednesday,Sunny,25,Burger,Dinner,26.0,36,Takeaway,2,48,11,62,7,970.08,Yes,No,Swiggy,Walk-in,No
30221,578,2024-01-10 04:00:00,Wednesday,Rainy,17,Coffee,Beverage,40.78,47,Dine-in,4,46,13,58,21,1022.55,Yes,No,Zomato,Walk-in,Yes
30222,682,2024-01-10 05:00:00,Wednesday,Rainy,23,Steak,Dinner,42.5,43,Delivery,3,25,11,78,23,731.04,No,No,Swiggy,Walk-in,No
30223,557,2024-01-10 06:00:00,Wednesday,Cloudy,6,Coffee,Dessert,17.75,12,Dine-in,2,8,13,59,13,143.68,No,No,Zomato,Walk-in,No
30224,1598,2024-01-10 07:00:00,Wednesday,Rainy,10,Pizza,Dinner,41.95,59,Dine-in,4,11,4,69,8,289.14,No,No,Zomato,Online,No
30225,1977,2024-01-10 08:00:00,Wednesday,Sunny,31,Coffee,Beverage,13.08,41,Takeaway,2,33,7,86,19,751.58,Yes,No,Swiggy,Online,No
30226,1013,2024-01-10 09:00:00,Wednesday,Rainy,5,Salad,Dessert,39.32,35,Dine-in,5,45,3,78,25,984.18,Yes,Yes,Swiggy,Walk-in,No
30227,646,2024-01-10 10:00:00,Wednesday,Cloudy,19,Dessert,Dessert,16.2,27,Takeaway,4,10,6,55,26,110.91,No,Yes,Zomato,Walk-in,No
30228,796,2024-01-10 11:00:00,Wednesday,Rainy,19,Pizza,Dessert,18.41,16,Dine-in,4,43,3,90,13,1214.63,Yes,No,None,Walk-in,No
30229,1052,2024-01-10 12:00:00,Wednesday,Sunny,18,Pasta,Dessert,43.36,54,Dine-in,2,21,8,75,25,306.01,No,Yes,None,Walk-in,No
30230,1644,2024-01-10 13:00:00,Wednesday,Sunny,11,Pasta,Dinner,23.9,22,Delivery,4,40,6,71,20,778.55,Yes,No,Swiggy,Online,No
30231,1580,2024-01-10 14:00:00,Wednesday,Rainy,9,Salad,Beverage,49.58,15,Dine-in,2,6,9,92,27,150.24,No,No,Zomato,Walk-in,No
30232,1364,2024-01-10 15:00:00,Wednesday,Rainy,24,Coffee,Dessert,11.84,44,Dine-in,2,21,7,96,29,429.38,No,No,Swiggy,Walk-in,No
30233,1822,2024-01-10 16:00:00,Wednesday,Sunny,29,Sushi,Lunch,25.85,40,Dine-in,4,33,14,87,21,332.86,Yes,No,Zomato,Walk-in,No
30234,1982,2024-01-10 17:00:00,Wednesday,Snowy,30,Pasta,Lunch,37.96,51,Takeaway,3,31,9,75,22,898.4,Yes,No,UberEats,Walk-in,No
30235,1355,2024-01-10 18:00:00,Wednesday,Cloudy,20,Salad,Breakfast,5.24,46,Dine-in,5,11,13,66,9,114.51,No,No,Swiggy,Online,No
30236,1664,2024-01-10 19:00:00,Wednesday,Sunny,21,Burger,Lunch,11.83,52,Dine-in,2,15,10,50,9,176.97,No,No,None,Walk-in,No
30237,1530,2024-01-10 20:00:00,Wednesday,Snowy,15,Sushi,Breakfast,5.92,13,Dine-in,3,30,8,80,13,434.48,No,No,Zomato,Walk-in,No
30238,1372,2024-01-10 21:00:00,Wednesday,Sunny,19,Pasta,Dessert,49.68,51,Dine-in,2,43,2,58,27,945.11,Yes,Yes,UberEats,Online,No
30239,1497,2024-01-10 22:00:00,Wednesday,Sunny,24,Dessert,Dinner,39.23,13,Takeaway,3,36,10,75,14,1059.22,Yes,Yes,Zomato,Online,No
30240,1255,2024-01-10 23:00:00,Wednesday,Sunny,20,Salad,Dessert,21.81,54,Takeaway,4,27,14,99,29,768.24,No,No,UberEats,Walk-in,No
30241,190,2024-01-11 00:00:00,Thursday,Sunny,7,Salad,Lunch,12.03,17,Delivery,5,44,10,55,27,1013.18,Yes,No,Swiggy,Online,No
30242,1249,2024-01-11 01:00:00,Thursday,Snowy,10,Burger,Beverage,9.07,47,Dine-in,3,11,11,95,26,273.17,No,No,Swiggy,Walk-in,No
30243,1409,2024-01-11 02:00:00,Thursday,Sunny,25,Dessert,Beverage,28.94,20,Dine-in,1,5,3,51,26,121.19,No,No,Swiggy,Walk-in,No
30244,1401,2024-01-11 03:00:00,Thursday,Sunny,27,Burger,Lunch,48.92,11,Dine-in,2,29,3,91,17,688.43,No,No,Zomato,Online,No
30245,1307,2024-01-11 04:00:00,Thursday,Sunny,17,Sushi,Dessert,35.36,27,Dine-in,3,35,8,76,21,918.68,Yes,No,Zomato,Walk-in,No
30246,1982,2024-01-11 05:00:00,Thursday,Sunny,5,Steak,Dessert,21.43,27,Takeaway,5,10,6,50,17,167.98,No,No,UberEats,Walk-in,No
30247,633,2024-01-11 06:00:00,Thursday,Sunny,33,Pasta,Dessert,27.54,31,Delivery,5,32,6,79,11,461.52,Yes,No,None,Online,No
30248,628,2024-01-11 07:00:00,Thursday,Rainy,25,Salad,Dessert,49.95,21,Dine-in,5,35,2,67,24,593.35,Yes,No,Zomato,Online,No
30249,973,2024-01-11 08:00:00,Thursday,Sunny,18,Sushi,Beverage,28.34,26,Dine-in,3,40,7,83,7,438.88,Yes,Yes,Zomato,Walk-in,Yes
30250,1769,2024-01-11 09:00:00,Thursday,Snowy,6,Coffee,Breakfast,48.39,26,Dine-in,3,20,9,70,5,586.81,No,Yes,Zomato,Online,No
30251,1283,2024-01-11 10:00:00,Thursday,Snowy,6,Sushi,Beverage,5.74,45,Delivery,4,19,5,50,27,471.01,No,No,Swiggy,Online,Yes
30252,1383,2024-01-11 11:00:00,Thursday,Sunny,31,Coffee,Beverage,37.44,38,Takeaway,1,26,14,96,14,370.99,No,No,None,Walk-in,No
30253,710,2024-01-11 12:00:00,Thursday,Snowy,19,Burger,Breakfast,33.22,58,Delivery,3,22,4,81,19,332.55,No,Yes,Zomato,Walk-in,No
30254,1480,2024-01-11 13:00:00,Thursday,Sunny,31,Salad,Beverage,35.84,25,Takeaway,4,12,11,92,17,358.23,No,Yes,Zomato,Walk-in,No
30255,1435,2024-01-11 14:00:00,Thursday,Sunny,22,Pizza,Dessert,30.68,50,Takeaway,2,14,11,83,29,355.07,No,No,Swiggy,Walk-in,No
30256,649,2024-01-11 15:00:00,Thursday,Sunny,13,Steak,Beverage,6.99,20,Dine-in,1,41,2,96,21,759.04,Yes,No,UberEats,Walk-in,Yes
30257,318,2024-01-11 16:00:00,Thursday,Sunny,30,Steak,Dinner,11.73,53,Delivery,5,43,5,63,22,607.72,Yes,No,None,Online,No
30258,1701,2024-01-11 17:00:00,Thursday,Sunny,7,Burger,Breakfast,46.5,52,Takeaway,1,10,3,54,14,108.09,No,No,UberEats,Walk-in,No
30259,1249,2024-01-11 18:00:00,Thursday,Rainy,8,Coffee,Dinner,15.48,54,Takeaway,2,47,6,85,24,1099.15,Yes,Yes,Zomato,Walk-in,No
30260,1843,2024-01-11 19:00:00,Thursday,Sunny,19,Salad,Dessert,49.68,31,Dine-in,3,14,13,81,13,358.39,No,No,Zomato,Walk-in,No
30261,1258,2024-01-11 20:00:00,Thursday,Rainy,9,Dessert,Dinner,35.58,39,Dine-in,3,43,11,58,28,522.66,Yes,No,None,Online,No
30262,684,2024-01-11 21:00:00,Thursday,Sunny,34,Sushi,Lunch,25.0,17,Dine-in,4,11,2,94,5,110.53,No,No,None,Walk-in,No
30263,664,2024-01-11 22:00:00,Thursday,Rainy,24,Steak,Breakfast,46.4,55,Dine-in,3,46,10,84,16,788.83,Yes,No,UberEats,Walk-in,No
30264,1999,2024-01-11 23:00:00,Thursday,Sunny,24,Sushi,Lunch,40.77,27,Delivery,3,49,10,74,15,1144.1,Yes,No,UberEats,Walk-in,No
30265,1851,2024-01-12 00:00:00,Friday,Sunny,9,Pasta,Breakfast,24.3,55,Takeaway,1,39,6,60,15,1110.56,Yes,No,None,Walk-in,No
30266,1398,2024-01-12 01:00:00,Friday,Sunny,14,Pizza,Beverage,8.09,25,Takeaway,2,32,2,95,19,882.9,Yes,No,Zomato,Walk-in,No
30267,1696,2024-01-12 02:00:00,Friday,Sunny,20,Burger,Beverage,44.07,56,Takeaway,5,29,4,90,24,689.35,No,No,Swiggy,Walk-in,No
30268,1632,2024-01-12 03:00:00,Friday,Sunny,29,Coffee,Lunch,39.43,29,Dine-in,5,32,8,62,18,840.99,Yes,Yes,Zomato,Walk-in,No
30269,1496,2024-01-12 04:00:00,Friday,Snowy,16,Steak,Dessert,40.58,48,Dine-in,4,13,6,79,13,222.52,No,Yes,Zomato,Online,No
30270,1257,2024-01-12 05:00:00,Friday,Sunny,29,Dessert,Lunch,38.52,17,Dine-in,2,9,12,83,6,134.12,No,No,UberEats,Online,No
30271,1716,2024-01-12 06:00:00,Friday,Rainy,34,Pasta,Dessert,17.41,39,Delivery,1,20,10,81,6,249.68,No,No,Zomato,Online,No
30272,1137,2024-01-12 07:00:00,Friday,Rainy,18,Dessert,Dinner,43.65,47,Dine-in,5,33,5,79,26,449.88,Yes,No,Zomato,Walk-in,No
30273,1854,2024-01-12 08:00:00,Friday,Snowy,26,Pasta,Dessert,5.1,38,Takeaway,4,47,6,67,20,1375.15,Yes,No,Swiggy,Walk-in,No
30274,1521,2024-01-12 09:00:00,Friday,Sunny,15,Pizza,Lunch,15.68,22,Takeaway,3,27,4,88,10,772.18,No,No,Swiggy,Online,No
30275,442,2024-01-12 10:00:00,Friday,Sunny,32,Burger,Beverage,7.1,26,Takeaway,3,22,9,52,17,240.64,No,No,UberEats,Walk-in,Yes
30276,564,2024-01-12 11:00:00,Friday,Cloudy,34,Burger,Beverage,9.98,49,Delivery,1,30,14,56,10,581.96,No,No,UberEats,Online,Yes
30277,1292,2024-01-12 12:00:00,Friday,Rainy,23,Sushi,Beverage,28.96,52,Dine-in,5,9,4,88,5,157.2,No,No,UberEats,Walk-in,No
30278,1534,2024-01-12 13:00:00,Friday,Sunny,10,Burger,Beverage,6.68,26,Takeaway,3,12,7,83,29,276.43,No,Yes,Zomato,Walk-in,No
30279,1831,2024-01-12 14:00:00,Friday,Sunny,14,Pasta,Beverage,13.16,18,Takeaway,4,44,8,57,17,728.99,Yes,No,UberEats,Walk-in,No
30280,1410,2024-01-12 15:00:00,Friday,Sunny,24,Sushi,Beverage,15.47,11,Delivery,4,23,14,92,6,359.08,No,No,UberEats,Online,No
30281,1411,2024-01-12 16:00:00,Friday,Sunny,7,Burger,Lunch,34.49,51,Delivery,5,41,3,97,27,1073.52,Yes,Yes,Swiggy,Online,No
30282,1137,2024-01-12 17:00:00,Friday,Rainy,26,Coffee,Dinner,26.1,33,Dine-in,1,32,8,81,5,926.15,Yes,No,Swiggy,Walk-in,Yes
30283,1637,2024-01-12 18:00:00,Friday,Sunny,19,Coffee,Dinner,25.63,30,Dine-in,4,8,4,89,5,112.45,No,Yes,Swiggy,Walk-in,No
30284,1649,2024-01-12 19:00:00,Friday,Sunny,15,Pizza,Breakfast,39.58,55,Delivery,2,24,4,63,15,352.94,No,No,UberEats,Online,No
30285,952,2024-01-12 20:00:00,Friday,Sunny,26,Pasta,Beverage,25.55,11,Dine-in,4,26,6,54,20,477.94,No,No,Swiggy,Online,No
30286,1105,2024-01-12 21:00:00,Friday,Sunny,6,Salad,Lunch,20.68,14,Dine-in,1,16,5,56,13,386.02,No,Yes,Zomato,Walk-in,No
30287,699,2024-01-12 22:00:00,Friday,Rainy,29,Pizza,Beverage,48.31,26,Takeaway,4,5,11,59,11,66.71,No,Yes,UberEats,Walk-in,No
30288,113,2024-01-12 23:00:00,Friday,Snowy,28,Pizza,Dinner,5.37,33,Takeaway,3,12,8,69,18,232.3,No,No,None,Walk-in,No
30289,2,2024-01-13 00:00:00,Saturday,Sunny,10,Burger,Dessert,18.74,17,Takeaway,1,45,4,70,9,1206.76,Yes,No,Swiggy,Walk-in,No
30290,642,2024-01-13 01:00:00,Saturday,Snowy,21,Sushi,Breakfast,32.42,39,Takeaway,3,31,10,77,23,455.12,Yes,Yes,UberEats,Online,No
30291,220,2024-01-13 02:00:00,Saturday,Sunny,32,Dessert,Lunch,40.23,59,Takeaway,3,25,2,78,28,273.83,No,No,Zomato,Walk-in,No
30292,1590,2024-01-13 03:00:00,Saturday,Sunny,22,Sushi,Breakfast,41.74,31,Takeaway,5,49,14,55,21,1378.69,Yes,No,None,Walk-in,No
30293,855,2024-01-13 04:00:00,Saturday,Sunny,8,Coffee,Lunch,7.07,33,Delivery,1,37,13,87,12,952.77,Yes,No,UberEats,Walk-in,No
30294,1760,2024-01-13 05:00:00,Saturday,Sunny,27,Pasta,Lunch,36.91,35,Dine-in,3,42,3,91,8,1007.0,Yes,Yes,UberEats,Walk-in,No
30295,1249,2024-01-13 06:00:00,Saturday,Sunny,13,Burger,Dessert,37.41,17,Dine-in,5,37,12,90,6,434.62,Yes,No,None,Walk-in,No
30296,385,2024-01-13 07:00:00,Saturday,Sunny,14,Sushi,Dinner,14.63,21,Dine-in,5,41,10,52,27,1147.45,Yes,No,Swiggy,Walk-in,No
30297,1427,2024-01-13 08:00:00,Saturday,Snowy,25,Coffee,Breakfast,10.07,23,Delivery,3,49,12,86,24,789.16,Yes,No,Zomato,Online,No
30298,1662,2024-01-13 09:00:00,Saturday,Sunny,30,Steak,Dinner,38.74,39,Dine-in,3,9,9,66,17,128.07,No,No,Zomato,Walk-in,No
30299,1154,2024-01-13 10:00:00,Saturday,Rainy,6,Dessert,Breakfast,16.23,44,Takeaway,2,19,8,82,24,375.25,No,No,Swiggy,Online,No
30300,1077,2024-01-13 11:00:00,Saturday,Sunny,33,Salad,Dessert,5.08,40,Dine-in,1,34,10,59,10,967.5,Yes,No,None,Walk-in,No
30301,1708,2024-01-13 12:00:00,Saturday,Cloudy,15,Steak,Dessert,15.06,37,Delivery,5,7,6,86,22,209.24,No,Yes,None,Walk-in,Yes
30302,730,2024-01-13 13:00:00,Saturday,Rainy,15,Dessert,Breakfast,6.4,55,Delivery,1,32,14,82,9,713.03,Yes,No,UberEats,Walk-in,No
30303,1696,2024-01-13 14:00:00,Saturday,Sunny,15,Burger,Dessert,16.21,36,Takeaway,5,34,4,77,29,989.75,Yes,No,Swiggy,Online,No
30304,1734,2024-01-13 15:00:00,Saturday,Rainy,5,Burger,Dinner,20.08,45,Dine-in,4,40,14,72,16,762.67,Yes,Yes,Swiggy,Online,No
30305,1440,2024-01-13 16:00:00,Saturday,Sunny,30,Sushi,Dinner,17.21,10,Dine-in,4,7,3,91,23,74.15,No,No,None,Online,No
30306,247,2024-01-13 17:00:00,Saturday,Rainy,18,Dessert,Dessert,46.4,50,Dine-in,5,48,7,95,24,744.63,Yes,No,None,Walk-in,No
30307,836,2024-01-13 18:00:00,Saturday,Sunny,33,Pizza,Lunch,15.46,23,Dine-in,2,35,14,97,23,561.28,Yes,Yes,UberEats,Walk-in,No
30308,1463,2024-01-13 19:00:00,Saturday,Rainy,34,Burger,Dessert,26.04,19,Dine-in,4,18,3,99,19,461.77,No,Yes,UberEats,Walk-in,No
30309,203,2024-01-13 20:00:00,Saturday,Rainy,5,Pizza,Dessert,48.08,59,Dine-in,1,10,9,95,11,124.85,No,Yes,UberEats,Walk-in,No
30310,1208,2024-01-13 21:00:00,Saturday,Sunny,25,Pasta,Beverage,44.56,51,Dine-in,3,23,6,59,23,310.46,No,No,Swiggy,Walk-in,Yes
30311,123,2024-01-13 22:00:00,Saturday,Sunny,34,Coffee,Lunch,18.92,16,Takeaway,1,9,12,57,27,200.57,No,Yes,None,Online,No
30312,401,2024-01-13 23:00:00,Saturday,Snowy,27,Pasta,Dessert,19.69,49,Delivery,1,30,3,65,25,378.37,No,No,Zomato,Online,No
30313,767,2024-01-14 00:00:00,Sunday,Sunny,29,Dessert,Lunch,31.7,23,Dine-in,1,48,7,92,7,955.7,Yes,No,Zomato,Walk-in,No
30314,294,2024-01-14 01:00:00,Sunday,Sunny,13,Dessert,Beverage,46.3,45,Delivery,5,22,7,81,5,235.43,No,Yes,None,Online,No
30315,280,2024-01-14 02:00:00,Sunday,Sunny,28,Sushi,Dessert,5.45,36,Dine-in,5,41,9,98,25,958.48,Yes,Yes,None,Walk-in,No
30316,1861,2024-01-14 03:00:00,Sunday,Sunny,5,Pasta,Dinner,22.69,20,Dine-in,1,49,13,94,29,1380.21,Yes,Yes,None,Walk-in,No
30317,884,2024-01-14 04:00:00,Sunday,Cloudy,25,Steak,Lunch,43.24,51,Dine-in,3,40,7,74,14,1099.92,Yes,No,Swiggy,Walk-in,No
30318,1634,2024-01-14 05:00:00,Sunday,Sunny,26,Dessert,Dessert,23.47,58,Delivery,2,35,4,86,8,401.53,Yes,No,None,Walk-in,No
30319,198,2024-01-14 06:00:00,Sunday,Sunny,26,Steak,Breakfast,37.4,46,Dine-in,2,22,9,64,20,480.04,No,Yes,Swiggy,Walk-in,No
30320,982,2024-01-14 07:00:00,Sunday,Rainy,8,Steak,Beverage,36.14,51,Delivery,4,13,3,65,29,157.0,No,Yes,Swiggy,Walk-in,No
30321,1931,2024-01-14 08:00:00,Sunday,Snowy,5,Sushi,Breakfast,14.25,19,Dine-in,4,30,10,91,16,332.11,No,No,UberEats,Walk-in,Yes
30322,1535,2024-01-14 09:00:00,Sunday,Sunny,23,Sushi,Dinner,25.23,16,Delivery,3,6,7,66,14,133.25,No,No,UberEats,Walk-in,No
30323,752,2024-01-14 10:00:00,Sunday,Sunny,14,Steak,Beverage,30.48,26,Dine-in,1,36,2,76,7,772.17,Yes,No,Zomato,Walk-in,No
30324,144,2024-01-14 11:00:00,Sunday,Cloudy,19,Pizza,Dinner,37.2,21,Takeaway,5,46,5,96,12,546.33,Yes,No,Swiggy,Online,No
30325,609,2024-01-14 12:00:00,Sunday,Rainy,24,Steak,Lunch,42.01,46,Delivery,4,49,2,75,9,842.66,Yes,No,UberEats,Walk-in,No
30326,1225,2024-01-14 13:00:00,Sunday,Sunny,8,Pizza,Lunch,39.2,46,Delivery,1,10,4,57,26,163.33,No,No,None,Walk-in,No
